rsi_oversold,rsi_overbought,sl_atr_multiplier,tp_atr_multiplier,IS_WinRate,IS_ProfitFactor,IS_Sharpe,IS_MaxDD,IS_Trades,OOS_WinRate,OOS_ProfitFactor,OOS_Sharpe,OOS_MaxDD,OOS_Trades,OOS_AvgR,Sharpe_Ratio_IS_OOS
20,70,2.0,1.5,0.49865229110512127,0.7197754051613499,-3.0780048078227686,19.67825554116214,371.0,0.5748987854251012,1.2066300990239622,1.6149806165783662,9.243876905720319,247.0,0.8922264816726481,-1.906
20,80,2.0,1.5,0.5669291338582677,0.9778587874263532,-0.10383809589717659,3.391648325089907,127.0,0.5444444444444444,1.3124791899392976,1.3393455854576657,8.661105511221278,90.0,1.0981968732145144,-0.078
20,70,1.5,1.5,0.45038167938931295,0.7121729861021776,-3.2960444952631174,18.43570940925198,393.0,0.5097276264591439,1.1440742765013387,1.2216829745246662,10.824498866469419,257.0,1.100407319382967,-2.698
20,80,2.0,2.5,0.4960629921259843,1.1189642587023148,0.6668600281237597,4.273022001435716,127.0,0.4222222222222222,1.2506810216767728,1.202214096763654,10.744719076200505,90.0,1.711458240189268,0.555
20,80,2.0,2.0,0.5433070866141733,1.1655371053431993,0.9115641144765634,3.955829360264995,127.0,0.4666666666666666,1.2144426739989138,1.0061540527623214,10.207583913130879,90.0,1.387934484570187,0.906
